Iteration	Posterior	Likelihood	Prior	beta_scale	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_log_sd	tree_length
0	-846.5487	-1628.661	782.1124	0.5426887	0.31904	0.308315	0.0100143	0.362631	1.97513	1.199358
6	-836.7348	-1618.628	781.8927	0.7674536	0.311341	0.379061	0.0101214	0.299477	1.958587	1.199054
12	-831.1873	-1612.95	781.7623	0.8666977	0.205139	0.47347	0.119181	0.202211	1.899982	1.270836
18	-831.0018	-1612.932	781.93	0.6775445	0.135469	0.384171	0.103852	0.376508	1.949182	1.255764
24	-853.1765	-1635.352	782.1751	0.5648594	0.546544	0.291449	0.0739474	0.0880596	1.98245	1.117613
30	-836.3047	-1617.964	781.6592	0.7296964	0.254291	0.222302	0.154534	0.368873	1.96925	1.41221
36	-856.5972	-1638.425	781.828	0.6850084	0.183974	0.362182	0.11596	0.337884	2.116609	1.193811
42	-838.8491	-1621.034	782.1845	0.4288393	0.0464734	0.342385	0.163251	0.44789	2.034209	1.182058
48	-844.5868	-1626.632	782.0449	0.5409348	0.132644	0.246046	0.0884507	0.532859	1.927853	1.296641
54	-832.0438	-1612.902	780.8581	1.615912	0.369118	0.174482	0.243138	0.213262	1.845559	1.475193
60	-833.6428	-1615.745	782.1026	0.3985286	0.236289	0.142947	0.566356	0.0544085	1.77778	1.475193
66	-826.9161	-1608.881	781.9652	0.4222026	0.148819	0.232777	0.292275	0.326129	1.770952	1.567365
72	-842.6138	-1624.054	781.4403	0.7512754	0.136003	0.367368	0.23472	0.261908	1.817186	1.670191
78	-862.2699	-1644.074	781.8046	0.3652116	0.149216	0.379652	0.342087	0.129045	1.611325	1.827771
84	-836.6768	-1617.956	781.2793	0.5074388	0.233377	0.257405	0.232234	0.276984	1.674016	2.053185
90	-826.7254	-1608.261	781.536	0.9608244	0.324845	0.123175	0.299812	0.252168	1.879506	1.39143
96	-829.6062	-1611.15	781.5435	0.7382785	0.272198	0.13278	0.323191	0.271831	1.714824	1.679409
102	-841.3801	-1623.103	781.723	0.4656527	0.207019	0.267301	0.0626379	0.463042	1.825606	1.67394
108	-853.6815	-1634.731	781.0497	0.8792162	0.231978	0.0651002	0.377162	0.325759	1.776982	1.877243
114	-844.5995	-1625.916	781.3167	0.8572854	0.358595	0.0537133	0.165403	0.422288	1.793653	1.695961
120	-849.5625	-1631.575	782.0129	0.7330187	0.342761	0.23177	0.0218286	0.403641	1.818703	1.246479
126	-837.3229	-1619.449	782.1266	0.5100024	0.476848	0.130541	0.226714	0.165897	1.901953	1.276737
132	-844.9686	-1626.451	781.4823	0.8671042	0.329059	0.103665	0.198138	0.369138	1.925031	1.47133
138	-842.7448	-1624.435	781.6898	0.6877426	0.347397	0.229308	0.0652449	0.35805	1.87428	1.495139
144	-873.0523	-1655.235	782.1824	0.4832807	0.0831954	0.135859	0.700634	0.0803113	1.828762	1.312495
150	-872.7435	-1654.193	781.4492	0.2912981	0.143241	0.575818	0.00564372	0.275297	1.668155	2.057489
156	-879.1214	-1659.914	780.7923	0.5522483	0.137658	0.333591	0.305526	0.223225	1.761456	2.283275
162	-867.0847	-1646.989	779.9043	0.7759215	0.0524969	0.608303	0.116514	0.222686	1.696872	2.7313
168	-862.6133	-1644.281	781.6674	0.6404341	0.0671569	0.61074	0.149052	0.173051	1.873507	1.549704
174	-843.1989	-1624.806	781.6074	0.6404341	0.201756	0.561878	0.109377	0.126989	1.933514	1.549704
180	-843.2412	-1625.444	782.2032	0.4346125	0.181979	0.700561	0.0491738	0.068286	2.0861	1.114875
186	-849.7327	-1631.676	781.9428	0.6030518	0.0878574	0.622579	0.135612	0.153952	2.362708	0.9339055
192	-849.6527	-1631.626	781.9728	0.6386094	0.293498	0.462287	0.0825846	0.161631	2.295497	0.9335961
198	-845.1145	-1627.212	782.0978	0.4207907	0.229167	0.577817	0.0652711	0.127746	2.121413	1.187895
204	-837.5639	-1619.699	782.1351	0.5661852	0.175203	0.441755	0.110741	0.2723	2.278887	0.854439
